,Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
1967,2020-05-16,Jharkhand,23.6102,85.2799,203.0,3,87.0,6,0,0
1968,2020-05-16,Karnataka,15.3173,75.7139,1056.0,36,480.0,69,0,20
1969,2020-05-16,Kerala,10.8505,76.2711,576.0,4,492.0,16,0,1
1970,2020-05-16,Ladakh,34.2996,78.2932,43.0,0,22.0,0,0,0
1971,2020-05-16,Madhya Pradesh,22.9734,78.6569,4595.0,239,2283.0,169,0,112
1972,2020-05-16,Maharashtra,19.7515,75.7139,29100.0,1068,6564.0,1576,0,505
1973,2020-05-16,Manipur,24.6637,93.9063,3.0,0,2.0,0,0,0
1974,2020-05-16,Meghalaya,25.467,91.3662,13.0,1,11.0,0,0,0
1975,2020-05-16,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
1976,2020-05-16,Odisha,20.9517,85.0985,672.0,3,166.0,61,0,8
1977,2020-05-16,Puducherry,11.9416,79.8083,13.0,1,9.0,0,0,0
1978,2020-05-16,Punjab,31.1471,75.3412,1935.0,32,305.0,0,0,82
1979,2020-05-16,Rajasthan,27.0238,74.2179,4727.0,125,2677.0,193,0,97
1980,2020-05-16,Tamil Nadu,11.1271,78.6569,10108.0,71,2599.0,434,0,359
1981,2020-05-16,Telengana,18.1124,79.0193,1454.0,34,959.0,40,0,9
1982,2020-05-16,Tripura,23.9408,91.9882,156.0,0,42.0,0,0,13
1983,2020-05-16,Uttar Pradesh,26.8467,80.9462,4057.0,95,2165.0,155,0,93
1984,2020-05-16,Uttarakhand,30.0668,79.0193,82.0,1,51.0,4,0,1
1985,2020-05-16,West Bengal,22.9868,87.855,2461.0,225,829.0,84,0,61
1986,2020-05-17,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
1987,2020-05-17,Andhra Pradesh,15.9129,79.74,2355.0,49,1353.0,48,0,101
1988,2020-05-17,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
1989,2020-05-17,Assam,26.2006,92.9376,92.0,2,41.0,2,0,0
1990,2020-05-17,Bihar,25.0961,85.3131,1179.0,7,453.0,161,0,15
1991,2020-05-17,Chandigarh,30.7333,76.7794,191.0,3,51.0,0,0,14
1992,2020-05-17,Chhattisgarh,21.2787,81.8661,67.0,0,56.0,1,0,0
1993,2020-05-17,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
1994,2020-05-17,Delhi,28.7041,77.1025,9333.0,129,3926.0,438,0,408
1995,2020-05-17,Goa,15.2993,74.124,17.0,0,7.0,2,0,0
1996,2020-05-17,Gujarat,22.2587,71.1924,10988.0,625,4308.0,1057,0,273
1997,2020-05-17,Haryana,29.0588,76.0856,887.0,13,514.0,69,0,75
1998,2020-05-17,Himachal Pradesh,31.1048,77.1734,78.0,3,43.0,2,0,4
1999,2020-05-17,Jammu and Kashmir,33.7782,76.5762,1121.0,12,542.0,108,0,29
2000,2020-05-17,Jharkhand,23.6102,85.2799,217.0,3,113.0,14,0,26
2001,2020-05-17,Karnataka,15.3173,75.7139,1092.0,36,496.0,36,0,16
2002,2020-05-17,Kerala,10.8505,76.2711,587.0,4,495.0,11,0,3
2003,2020-05-17,Ladakh,34.2996,78.2932,43.0,0,22.0,0,0,0
2004,2020-05-17,Madhya Pradesh,22.9734,78.6569,4789.0,243,2315.0,194,0,32
2005,2020-05-17,Maharashtra,19.7515,75.7139,30706.0,1135,7088.0,1606,0,524
2006,2020-05-17,Manipur,24.6637,93.9063,7.0,0,2.0,4,0,0
2007,2020-05-17,Meghalaya,25.467,91.3662,13.0,1,11.0,0,0,0
2008,2020-05-17,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2009,2020-05-17,Odisha,20.9517,85.0985,737.0,3,196.0,65,0,30
2010,2020-05-17,Puducherry,11.9416,79.8083,13.0,1,9.0,0,0,0
2011,2020-05-17,Punjab,31.1471,75.3412,1946.0,32,1257.0,11,0,952
2012,2020-05-17,Rajasthan,27.0238,74.2179,4960.0,126,2839.0,233,0,162
2013,2020-05-17,Tamil Nadu,11.1271,78.6569,10585.0,74,3538.0,477,0,939
2014,2020-05-17,Telengana,18.1124,79.0193,1509.0,34,971.0,55,0,12
2015,2020-05-17,Tripura,23.9408,91.9882,167.0,0,64.0,11,0,22
2016,2020-05-17,Uttar Pradesh,26.8467,80.9462,4258.0,104,2441.0,201,0,276
2017,2020-05-17,Uttarakhand,30.0668,79.0193,88.0,1,51.0,6,0,0
2018,2020-05-17,West Bengal,22.9868,87.855,2576.0,232,872.0,115,0,43
2019,2020-05-18,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2020,2020-05-18,Andhra Pradesh,15.9129,79.74,2407.0,50,1456.0,52,0,103
2021,2020-05-18,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2022,2020-05-18,Assam,26.2006,92.9376,101.0,2,41.0,9,0,0
2023,2020-05-18,Bihar,25.0961,85.3131,1262.0,8,475.0,83,0,22
2024,2020-05-18,Chandigarh,30.7333,76.7794,191.0,3,51.0,0,0,0
2025,2020-05-18,Chhattisgarh,21.2787,81.8661,86.0,0,59.0,19,0,3
2026,2020-05-18,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2027,2020-05-18,Delhi,28.7041,77.1025,10054.0,160,4485.0,721,0,559
2028,2020-05-18,Goa,15.2993,74.124,29.0,0,7.0,12,0,0
2029,2020-05-18,Gujarat,22.2587,71.1924,11379.0,659,4499.0,391,0,191
2030,2020-05-18,Haryana,29.0588,76.0856,910.0,14,562.0,23,0,48
2031,2020-05-18,Himachal Pradesh,31.1048,77.1734,80.0,3,44.0,2,0,1
2032,2020-05-18,Jammu and Kashmir,33.7782,76.5762,1183.0,13,575.0,62,0,33
2033,2020-05-18,Jharkhand,23.6102,85.2799,223.0,3,113.0,6,0,0
2034,2020-05-18,Karnataka,15.3173,75.7139,1147.0,37,509.0,55,0,13
2035,2020-05-18,Kerala,10.8505,76.2711,601.0,4,497.0,14,0,2
2036,2020-05-18,Ladakh,34.2996,78.2932,43.0,0,24.0,0,0,2
2037,2020-05-18,Madhya Pradesh,22.9734,78.6569,4977.0,248,2403.0,188,0,88
2038,2020-05-18,Maharashtra,19.7515,75.7139,33053.0,1198,7688.0,2347,0,600
2039,2020-05-18,Manipur,24.6637,93.9063,7.0,0,2.0,0,0,0
2040,2020-05-18,Meghalaya,25.467,91.3662,13.0,1,11.0,0,0,0
2041,2020-05-18,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2042,2020-05-18,Odisha,20.9517,85.0985,828.0,4,220.0,91,0,24
2043,2020-05-18,Puducherry,11.9416,79.8083,13.0,1,9.0,0,0,0
2044,2020-05-18,Punjab,31.1471,75.3412,1964.0,35,1366.0,18,0,109
2045,2020-05-18,Rajasthan,27.0238,74.2179,5202.0,131,2992.0,242,0,153
2046,2020-05-18,Tamil Nadu,11.1271,78.6569,11224.0,78,4172.0,639,0,634
2047,2020-05-18,Telengana,18.1124,79.0193,1551.0,34,992.0,42,0,21
2048,2020-05-18,Tripura,23.9408,91.9882,167.0,0,85.0,0,0,21
2049,2020-05-18,Uttar Pradesh,26.8467,80.9462,4259.0,104,2441.0,1,0,0
2050,2020-05-18,Uttarakhand,30.0668,79.0193,92.0,1,52.0,4,0,1
2051,2020-05-18,West Bengal,22.9868,87.855,2677.0,238,959.0,101,0,87
2052,2020-05-19,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2053,2020-05-19,Andhra Pradesh,15.9129,79.74,2474.0,50,1552.0,67,0,96
2054,2020-05-19,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2055,2020-05-19,Assam,26.2006,92.9376,107.0,2,41.0,6,0,0
2056,2020-05-19,Bihar,25.0961,85.3131,1391.0,9,494.0,129,0,19
2057,2020-05-19,Chandigarh,30.7333,76.7794,196.0,3,54.0,5,0,3
2058,2020-05-19,Chhattisgarh,21.2787,81.8661,93.0,0,59.0,7,0,0
2059,2020-05-19,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2060,2020-05-19,Delhi,28.7041,77.1025,10054.0,168,4485.0,0,0,0
2061,2020-05-19,Goa,15.2993,74.124,38.0,0,7.0,9,0,0
2062,2020-05-19,Gujarat,22.2587,71.1924,11745.0,694,4804.0,366,0,305
2063,2020-05-19,Haryana,29.0588,76.0856,928.0,14,598.0,18,0,36
2064,2020-05-19,Himachal Pradesh,31.1048,77.1734,90.0,3,44.0,10,0,0
2065,2020-05-19,Jammu and Kashmir,33.7782,76.5762,1289.0,15,609.0,106,0,34
2066,2020-05-19,Jharkhand,23.6102,85.2799,223.0,3,113.0,0,0,0
2067,2020-05-19,Karnataka,15.3173,75.7139,1246.0,37,530.0,99,0,21
2068,2020-05-19,Kerala,10.8505,76.2711,630.0,4,497.0,29,0,0
2069,2020-05-19,Ladakh,34.2996,78.2932,43.0,0,41.0,0,0,17
2070,2020-05-19,Madhya Pradesh,22.9734,78.6569,5236.0,252,2435.0,259,0,32
2071,2020-05-19,Maharashtra,19.7515,75.7139,35058.0,1249,8437.0,2005,0,749
2072,2020-05-19,Manipur,24.6637,93.9063,7.0,0,2.0,0,0,0
2073,2020-05-19,Meghalaya,25.467,91.3662,13.0,1,11.0,0,0,0
2074,2020-05-19,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2075,2020-05-19,Odisha,20.9517,85.0985,876.0,4,220.0,48,0,0
2076,2020-05-19,Puducherry,11.9416,79.8083,18.0,1,9.0,5,0,0
2077,2020-05-19,Punjab,31.1471,75.3412,1980.0,37,1547.0,16,0,181
2078,2020-05-19,Rajasthan,27.0238,74.2179,5507.0,138,3218.0,305,0,226
2079,2020-05-19,Tamil Nadu,11.1271,78.6569,11760.0,81,4406.0,536,0,234
2080,2020-05-19,Telengana,18.1124,79.0193,1597.0,35,1000.0,46,0,8
2081,2020-05-19,Tripura,23.9408,91.9882,167.0,0,85.0,0,0,0
2082,2020-05-19,Uttar Pradesh,26.8467,80.9462,4605.0,118,2783.0,346,0,342
2083,2020-05-19,Uttarakhand,30.0668,79.0193,93.0,1,52.0,1,0,0
2084,2020-05-19,West Bengal,22.9868,87.855,2825.0,244,1006.0,148,0,47
2085,2020-05-20,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2086,2020-05-20,Andhra Pradesh,15.9129,79.74,2532.0,52,1621.0,58,0,69
2087,2020-05-20,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2088,2020-05-20,Assam,26.2006,92.9376,142.0,4,41.0,35,0,0
2089,2020-05-20,Bihar,25.0961,85.3131,1498.0,9,534.0,107,0,40
2090,2020-05-20,Chandigarh,30.7333,76.7794,200.0,3,57.0,4,0,3
2091,2020-05-20,Chhattisgarh,21.2787,81.8661,101.0,0,59.0,8,0,0
2092,2020-05-20,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2093,2020-05-20,Delhi,28.7041,77.1025,10554.0,168,4750.0,500,0,265
2094,2020-05-20,Goa,15.2993,74.124,46.0,0,7.0,8,0,0
2095,2020-05-20,Gujarat,22.2587,71.1924,12140.0,719,5043.0,395,0,239
2096,2020-05-20,Haryana,29.0588,76.0856,964.0,14,627.0,36,0,29
2097,2020-05-20,Himachal Pradesh,31.1048,77.1734,92.0,3,47.0,2,0,3
2098,2020-05-20,Jammu and Kashmir,33.7782,76.5762,1317.0,17,653.0,28,0,44
2099,2020-05-20,Jharkhand,23.6102,85.2799,231.0,3,127.0,8,0,14
2100,2020-05-20,Karnataka,15.3173,75.7139,1397.0,40,544.0,151,0,14
2101,2020-05-20,Kerala,10.8505,76.2711,642.0,4,497.0,12,0,0
2102,2020-05-20,Ladakh,34.2996,78.2932,43.0,0,43.0,0,0,2
2103,2020-05-20,Madhya Pradesh,22.9734,78.6569,5465.0,258,2630.0,229,0,195
2104,2020-05-20,Maharashtra,19.7515,75.7139,37136.0,1325,9639.0,2078,0,1202
2105,2020-05-20,Manipur,24.6637,93.9063,9.0,0,2.0,2,0,0
2106,2020-05-20,Meghalaya,25.467,91.3662,13.0,1,12.0,0,0,1
2107,2020-05-20,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2108,2020-05-20,Odisha,20.9517,85.0985,978.0,5,277.0,102,0,57
2109,2020-05-20,Puducherry,11.9416,79.8083,18.0,1,9.0,0,0,0
2110,2020-05-20,Punjab,31.1471,75.3412,2002.0,38,1642.0,22,0,95
2111,2020-05-20,Rajasthan,27.0238,74.2179,5845.0,143,3337.0,338,0,119
2112,2020-05-20,Tamil Nadu,11.1271,78.6569,12448.0,84,4895.0,688,0,489
2113,2020-05-20,Telengana,18.1124,79.0193,1634.0,38,1010.0,37,0,10
2114,2020-05-20,Tripura,23.9408,91.9882,173.0,0,116.0,6,0,31
2115,2020-05-20,Uttar Pradesh,26.8467,80.9462,4926.0,123,2918.0,321,0,135
2116,2020-05-20,Uttarakhand,30.0668,79.0193,111.0,1,52.0,18,0,0
2117,2020-05-20,West Bengal,22.9868,87.855,2961.0,250,1074.0,136,0,68
2118,2020-05-21,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2119,2020-05-21,Andhra Pradesh,15.9129,79.74,2602.0,53,1640.0,70,0,19
2120,2020-05-21,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2121,2020-05-21,Assam,26.2006,92.9376,170.0,4,48.0,28,0,7
2122,2020-05-21,Bihar,25.0961,85.3131,1674.0,10,571.0,176,0,37
2123,2020-05-21,Chandigarh,30.7333,76.7794,202.0,3,57.0,2,0,0
2124,2020-05-21,Chhattisgarh,21.2787,81.8661,115.0,0,59.0,14,0,0
2125,2020-05-21,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2126,2020-05-21,Delhi,28.7041,77.1025,11088.0,176,5192.0,534,0,442
2127,2020-05-21,Goa,15.2993,74.124,50.0,0,7.0,4,0,0
2128,2020-05-21,Gujarat,22.2587,71.1924,12537.0,749,5219.0,397,0,176
2129,2020-05-21,Haryana,29.0588,76.0856,993.0,14,648.0,29,0,21
2130,2020-05-21,Himachal Pradesh,31.1048,77.1734,110.0,3,54.0,18,0,7
2131,2020-05-21,Jammu and Kashmir,33.7782,76.5762,1390.0,18,678.0,73,0,25
2132,2020-05-21,Jharkhand,23.6102,85.2799,231.0,3,127.0,0,0,0
2133,2020-05-21,Karnataka,15.3173,75.7139,1462.0,41,556.0,65,0,12
2134,2020-05-21,Kerala,10.8505,76.2711,666.0,4,502.0,24,0,5
2135,2020-05-21,Ladakh,34.2996,78.2932,44.0,0,43.0,1,0,0
2136,2020-05-21,Madhya Pradesh,22.9734,78.6569,5735.0,267,2733.0,270,0,103
2137,2020-05-21,Maharashtra,19.7515,75.7139,39297.0,1390,10318.0,2161,0,679
2138,2020-05-21,Manipur,24.6637,93.9063,25.0,0,2.0,16,0,0
2139,2020-05-21,Meghalaya,25.467,91.3662,14.0,1,12.0,1,0,0
2140,2020-05-21,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2141,2020-05-21,Odisha,20.9517,85.0985,1052.0,6,307.0,74,0,30
2142,2020-05-21,Puducherry,11.9416,79.8083,18.0,0,9.0,0,0,0
2143,2020-05-21,Punjab,31.1471,75.3412,2005.0,38,1794.0,3,0,152
2144,2020-05-21,Rajasthan,27.0238,74.2179,6015.0,147,3404.0,170,0,67
2145,2020-05-21,Tamil Nadu,11.1271,78.6569,13191.0,87,5882.0,743,0,987
2146,2020-05-21,Telengana,18.1124,79.0193,1661.0,40,1015.0,27,0,5
2147,2020-05-21,Tripura,23.9408,91.9882,173.0,0,133.0,0,0,17
2148,2020-05-21,Uttar Pradesh,26.8467,80.9462,5175.0,127,3066.0,249,0,148
2149,2020-05-21,Uttarakhand,30.0668,79.0193,122.0,1,53.0,11,0,1
2150,2020-05-21,West Bengal,22.9868,87.855,3103.0,253,1136.0,142,0,62
2151,2020-05-22,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2152,2020-05-22,Andhra Pradesh,15.9129,79.74,2647.0,53,1709.0,45,0,69
2153,2020-05-22,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2154,2020-05-22,Assam,26.2006,92.9376,203.0,4,54.0,33,0,6
2155,2020-05-22,Bihar,25.0961,85.3131,1982.0,11,593.0,308,0,22
2156,2020-05-22,Chandigarh,30.7333,76.7794,217.0,3,139.0,15,0,82
2157,2020-05-22,Chhattisgarh,21.2787,81.8661,128.0,0,59.0,13,0,0
2158,2020-05-22,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2159,2020-05-22,Delhi,28.7041,77.1025,11659.0,194,5567.0,571,0,375
2160,2020-05-22,Goa,15.2993,74.124,52.0,0,7.0,2,0,0
2161,2020-05-22,Gujarat,22.2587,71.1924,12905.0,773,5488.0,368,0,269
2162,2020-05-22,Haryana,29.0588,76.0856,1031.0,15,681.0,38,0,33
2163,2020-05-22,Himachal Pradesh,31.1048,77.1734,152.0,3,59.0,42,0,5
2164,2020-05-22,Jammu and Kashmir,33.7782,76.5762,1449.0,20,684.0,59,0,6
2165,2020-05-22,Jharkhand,23.6102,85.2799,290.0,3,129.0,59,0,2
2166,2020-05-22,Karnataka,15.3173,75.7139,1605.0,41,571.0,143,0,15
2167,2020-05-22,Kerala,10.8505,76.2711,690.0,4,510.0,24,0,8
2168,2020-05-22,Ladakh,34.2996,78.2932,44.0,0,43.0,0,0,0
2169,2020-05-22,Madhya Pradesh,22.9734,78.6569,5981.0,270,2843.0,246,0,110
2170,2020-05-22,Maharashtra,19.7515,75.7139,41642.0,1454,11726.0,2345,0,1408
2171,2020-05-22,Manipur,24.6637,93.9063,25.0,0,2.0,0,0,0
2172,2020-05-22,Meghalaya,25.467,91.3662,14.0,1,12.0,0,0,0
2173,2020-05-22,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2174,2020-05-22,Odisha,20.9517,85.0985,1103.0,7,393.0,51,0,86
2175,2020-05-22,Puducherry,11.9416,79.8083,20.0,0,10.0,2,0,1
2176,2020-05-22,Punjab,31.1471,75.3412,2028.0,39,1819.0,23,0,25
2177,2020-05-22,Rajasthan,27.0238,74.2179,6227.0,151,3485.0,212,0,81
2178,2020-05-22,Tamil Nadu,11.1271,78.6569,13967.0,94,6282.0,776,0,400
2179,2020-05-22,Telengana,18.1124,79.0193,1699.0,45,1035.0,38,0,20
2180,2020-05-22,Tripura,23.9408,91.9882,173.0,0,148.0,0,0,15
2181,2020-05-22,Uttar Pradesh,26.8467,80.9462,5515.0,138,3204.0,340,0,138
2182,2020-05-22,Uttarakhand,30.0668,79.0193,146.0,1,54.0,24,0,1
2183,2020-05-22,West Bengal,22.9868,87.855,3197.0,259,1193.0,94,0,57
2184,2020-05-23,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2185,2020-05-23,Andhra Pradesh,15.9129,79.74,2709.0,55,1763.0,62,0,54
2186,2020-05-23,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2187,2020-05-23,Assam,26.2006,92.9376,259.0,4,54.0,56,0,0
2188,2020-05-23,Bihar,25.0961,85.3131,2177.0,11,629.0,195,0,36
2189,2020-05-23,Chandigarh,30.7333,76.7794,218.0,3,178.0,1,0,39
2190,2020-05-23,Chhattisgarh,21.2787,81.8661,172.0,0,62.0,44,0,3
2191,2020-05-23,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,1.0,0,0.0,0,0,0
2192,2020-05-23,Delhi,28.7041,77.1025,12319.0,208,5897.0,660,0,330
2193,2020-05-23,Goa,15.2993,74.124,54.0,0,16.0,2,0,9
2194,2020-05-23,Gujarat,22.2587,71.1924,13268.0,802,5880.0,363,0,392
2195,2020-05-23,Haryana,29.0588,76.0856,1067.0,16,706.0,36,0,25
2196,2020-05-23,Himachal Pradesh,31.1048,77.1734,168.0,3,59.0,16,0,0
2197,2020-05-23,Jammu and Kashmir,33.7782,76.5762,1489.0,20,720.0,40,0,36
2198,2020-05-23,Jharkhand,23.6102,85.2799,308.0,3,136.0,18,0,7
2199,2020-05-23,Karnataka,15.3173,75.7139,1743.0,41,597.0,138,0,26
2200,2020-05-23,Kerala,10.8505,76.2711,732.0,4,512.0,42,0,2
2201,2020-05-23,Ladakh,34.2996,78.2932,44.0,0,43.0,0,0,0
2202,2020-05-23,Madhya Pradesh,22.9734,78.6569,6170.0,272,3089.0,189,0,246
2203,2020-05-23,Maharashtra,19.7515,75.7139,44582.0,1517,12583.0,2940,0,857
2204,2020-05-23,Manipur,24.6637,93.9063,26.0,0,2.0,1,0,0
2205,2020-05-23,Meghalaya,25.467,91.3662,14.0,1,12.0,0,0,0
2206,2020-05-23,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2207,2020-05-23,Odisha,20.9517,85.0985,1189.0,7,436.0,86,0,43
2208,2020-05-23,Puducherry,11.9416,79.8083,26.0,0,10.0,6,0,0
2209,2020-05-23,Punjab,31.1471,75.3412,2029.0,39,1847.0,1,0,28
2210,2020-05-23,Rajasthan,27.0238,74.2179,6494.0,153,3680.0,267,0,195
2211,2020-05-23,Tamil Nadu,11.1271,78.6569,14753.0,98,7128.0,786,0,846
2212,2020-05-23,Telengana,18.1124,79.0193,1761.0,45,1043.0,62,0,8
2213,2020-05-23,Tripura,23.9408,91.9882,175.0,0,152.0,2,0,4
2214,2020-05-23,Uttar Pradesh,26.8467,80.9462,5735.0,152,3238.0,220,0,34
2215,2020-05-23,Uttarakhand,30.0668,79.0193,153.0,1,56.0,7,0,2
2216,2020-05-23,West Bengal,22.9868,87.855,3332.0,265,1221.0,135,0,28
2217,2020-05-24,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2218,2020-05-24,Andhra Pradesh,15.9129,79.74,2757.0,56,1809.0,48,0,46
2219,2020-05-24,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2220,2020-05-24,Assam,26.2006,92.9376,329.0,4,55.0,70,0,1
2221,2020-05-24,Bihar,25.0961,85.3131,2380.0,11,653.0,203,0,24
2222,2020-05-24,Chandigarh,30.7333,76.7794,225.0,3,179.0,7,0,1
2223,2020-05-24,Chhattisgarh,21.2787,81.8661,214.0,0,64.0,42,0,2
2224,2020-05-24,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2.0,0,0.0,1,0,0
2225,2020-05-24,Delhi,28.7041,77.1025,12910.0,231,6267.0,591,0,370
2226,2020-05-24,Goa,15.2993,74.124,55.0,0,16.0,1,0,0
2227,2020-05-24,Gujarat,22.2587,71.1924,13664.0,829,6169.0,396,0,289
2228,2020-05-24,Haryana,29.0588,76.0856,1131.0,16,750.0,64,0,44
2229,2020-05-24,Himachal Pradesh,31.1048,77.1734,185.0,3,61.0,17,0,2
2230,2020-05-24,Jammu and Kashmir,33.7782,76.5762,1569.0,21,774.0,80,0,54
2231,2020-05-24,Jharkhand,23.6102,85.2799,350.0,4,141.0,42,0,5
2232,2020-05-24,Karnataka,15.3173,75.7139,1959.0,42,608.0,216,0,11
2233,2020-05-24,Kerala,10.8505,76.2711,795.0,4,515.0,63,0,3
2234,2020-05-24,Ladakh,34.2996,78.2932,49.0,0,43.0,5,0,0
2235,2020-05-24,Madhya Pradesh,22.9734,78.6569,6371.0,281,3267.0,201,0,178
2236,2020-05-24,Maharashtra,19.7515,75.7139,47190.0,1577,13404.0,2608,0,821
2237,2020-05-24,Manipur,24.6637,93.9063,29.0,0,4.0,3,0,2
2238,2020-05-24,Meghalaya,25.467,91.3662,14.0,1,12.0,0,0,0
2239,2020-05-24,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2240,2020-05-24,Odisha,20.9517,85.0985,1269.0,7,497.0,80,0,61
2241,2020-05-24,Puducherry,11.9416,79.8083,26.0,0#,10.0,0,0,0
2242,2020-05-24,Punjab,31.1471,75.3412,2045.0,39,1870.0,16,0,23
2243,2020-05-24,Rajasthan,27.0238,74.2179,6742.0,160,3786.0,248,0,106
2244,2020-05-24,Sikkim,27.533,88.5122,1.0,0,0.0,0,0,0
2245,2020-05-24,Tamil Nadu,11.1271,78.6569,15512.0,103,7491.0,759,0,363
2246,2020-05-24,Telengana,18.1124,79.0193,1813.0,49,1065.0,52,0,22
2247,2020-05-24,Tripura,23.9408,91.9882,189.0,0,153.0,14,0,1
2248,2020-05-24,Uttar Pradesh,26.8467,80.9462,6017.0,155,3406.0,282,0,168
2249,2020-05-24,Uttarakhand,30.0668,79.0193,244.0,2,56.0,91,0,0
2250,2020-05-24,West Bengal,22.9868,87.855,3459.0,269,1281.0,127,0,60
2251,2020-05-25,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0,33.0,0,0,0
2252,2020-05-25,Andhra Pradesh,15.9129,79.74,2823.0,56,1856.0,66,0,47
2253,2020-05-25,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0,1.0,0,0,0
2254,2020-05-25,Assam,26.2006,92.9376,378.0,4,55.0,49,0,0
2255,2020-05-25,Bihar,25.0961,85.3131,2587.0,13,702.0,207,0,49
2256,2020-05-25,Chandigarh,30.7333,76.7794,238.0,3,186.0,13,0,7
2257,2020-05-25,Chhattisgarh,21.2787,81.8661,252.0,0,67.0,38,0,3
2258,2020-05-25,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2.0,0,0.0,0,0,0
2259,2020-05-25,Delhi,28.7041,77.1025,13418.0,261,6540.0,508,0,273
2260,2020-05-25,Goa,15.2993,74.124,66.0,0,19.0,11,0,3
2261,2020-05-25,Gujarat,22.2587,71.1924,14056.0,858,6412.0,392,0,243
2262,2020-05-25,Haryana,29.0588,76.0856,1184.0,16,765.0,53,0,15
2263,2020-05-25,Himachal Pradesh,31.1048,77.1734,203.0,3,63.0,18,0,2
2264,2020-05-25,Jammu and Kashmir,33.7782,76.5762,1621.0,21,809.0,52,0,35
2265,2020-05-25,Jharkhand,23.6102,85.2799,370.0,4,148.0,20,0,7
2266,2020-05-25,Karnataka,15.3173,75.7139,2089.0,42,654.0,130,0,46
2267,2020-05-25,Kerala,10.8505,76.2711,847.0,4,521.0,52,0,6
2268,2020-05-25,Ladakh,34.2996,78.2932,52.0,0,43.0,3,0,0
2269,2020-05-25,Madhya Pradesh,22.9734,78.6569,6665.0,290,3408.0,294,0,141
2270,2020-05-25,Maharashtra,19.7515,75.7139,50231.0,1635,14600.0,3041,0,1196
2271,2020-05-25,Manipur,24.6637,93.9063,32.0,0,4.0,3,0,0
2272,2020-05-25,Meghalaya,25.467,91.3662,14.0,1,12.0,0,0,0
2273,2020-05-25,Mizoram,23.1645,92.9376,1.0,0,1.0,0,0,0
2274,2020-05-25,Odisha,20.9517,85.0985,1336.0,7,550.0,67,0,53
2275,2020-05-25,Puducherry,11.9416,79.8083,41.0,0,12.0,15,0,2
2276,2020-05-25,Punjab,31.1471,75.3412,2060.0,40,1898.0,15,0,28
2277,2020-05-25,Rajasthan,27.0238,74.2179,7028.0,163,3848.0,286,0,62
2278,2020-05-25,Sikkim,27.533,88.5122,1.0,0,0.0,0,0,0
2279,2020-05-25,Tamil Nadu,11.1271,78.6569,16277.0,111,8324.0,765,0,833
2280,2020-05-25,Telengana,18.1124,79.0193,1854.0,53,1090.0,41,0,25
